order_id,order_date,ship_date,ship_mode,customer_id,segment,region,product_id,category,sub_category,quantity,unit_price,discount,sales,profit
ORD-004257,2025-07-23,2025-07-27,Standard Class,CUST-00587,Consumer,South,PROD-0057,Technology,Copiers,6,420.56,0.1,2271.02,759.96
ORD-004258,2023-11-25,2023-11-28,First Class,CUST-00391,Consumer,Central,PROD-0058,Furniture,Tables,8,31.44,0.0,251.52,65.56
ORD-004259,2024-10-04,2024-10-07,Same Day,CUST-00463,Home Office,West,PROD-0059,Office Supplies,Art,4,73.98,0.0,295.92,80.03
ORD-004260,2023-09-16,2023-09-19,Second Class,CUST-00123,Consumer,South,PROD-0060,Furniture,Tables,1,589.32,0.0,589.32,198.77
ORD-004261,2024-11-15,2024-11-22,Standard Class,CUST-00860,Consumer,South,PROD-0061,Office Supplies,Binders,2,498.18,0.0,996.36,84.56
ORD-004262,2023-07-11,2023-07-15,First Class,CUST-00076,Consumer,Central,PROD-0062,Office Supplies,Labels,3,622.15,0.0,1866.45,-180.25
ORD-004263,2023-06-11,2023-06-13,Standard Class,CUST-00774,Consumer,South,PROD-0063,Technology,Copiers,6,282.22,0.0,1693.32,274.92
ORD-004264,2024-06-06,2024-06-10,Standard Class,CUST-00880,Home Office,East,PROD-0064,Technology,Machines,3,744.32,0.3,1563.07,84.15
ORD-004265,2024-11-02,2024-11-06,Second Class,CUST-00020,Consumer,South,PROD-0065,Office Supplies,Paper,9,546.12,0.15,4177.82,-246.99
ORD-004266,2025-09-04,2025-09-09,Standard Class,CUST-00238,Consumer,Central,PROD-0066,Technology,Accessories,4,81.09,0.1,291.92,25.43
ORD-004267,2024-04-26,2024-04-27,Standard Class,CUST-00519,Consumer,South,PROD-0067,Office Supplies,Art,11,791.65,0.15,7401.93,1602.63
ORD-004268,2024-06-07,2024-06-08,Standard Class,CUST-00789,Home Office,South,PROD-0068,Office Supplies,Binders,10,548.05,0.1,4932.45,1674.45
ORD-004269,2024-10-22,2024-10-24,Standard Class,CUST-00845,Home Office,West,PROD-0069,Furniture,Bookcases,1,436.63,0.0,436.63,91.26
ORD-004270,2023-06-06,2023-06-10,First Class,CUST-00059,Consumer,West,PROD-0070,Office Supplies,Labels,4,114.28,0.1,411.41,13.05
ORD-004271,2024-10-18,2024-10-23,First Class,CUST-00781,Corporate,West,PROD-0071,Office Supplies,Binders,1,807.56,0.0,807.56,21.69
ORD-004272,2025-06-03,2025-06-04,Standard Class,CUST-00310,Corporate,East,PROD-0072,Office Supplies,Labels,10,385.69,0.0,3856.9,1040.63
ORD-004273,2023-01-27,2023-02-01,Standard Class,CUST-00737,Consumer,South,PROD-0073,Furniture,Bookcases,8,188.99,0.0,1511.92,191.5
ORD-004274,2023-10-31,2023-11-06,Second Class,CUST-00740,Corporate,East,PROD-0074,Office Supplies,Labels,9,274.91,0.1,2226.77,452.06
ORD-004275,2025-01-05,2025-01-09,First Class,CUST-00604,Home Office,Central,PROD-0075,Office Supplies,Art,4,803.78,0.15,2732.85,498.37
ORD-004276,2026-02-27,2026-03-06,Standard Class,CUST-00402,Corporate,South,PROD-0076,Technology,Copiers,7,652.75,0.0,4569.25,1771.25
ORD-004277,2025-09-27,2025-10-02,Standard Class,CUST-00363,Home Office,Central,PROD-0077,Office Supplies,Art,4,593.07,0.0,2372.28,-159.65
ORD-004278,2023-12-18,2023-12-23,Second Class,CUST-00694,Consumer,East,PROD-0078,Furniture,Chairs,7,615.34,0.0,4307.38,896.66
ORD-004279,2023-02-01,2023-02-07,Same Day,CUST-00084,Consumer,Central,PROD-0079,Office Supplies,Paper,6,340.36,0.0,2042.16,766.01
ORD-004280,2025-11-11,2025-11-15,Second Class,CUST-00101,Home Office,East,PROD-0080,Furniture,Tables,8,282.97,0.2,1811.01,-109.54
ORD-004281,2023-04-03,2023-04-07,Standard Class,CUST-00409,Consumer,Central,PROD-0081,Furniture,Tables,7,724.4,0.0,5070.8,1186.3
ORD-004282,2025-05-20,2025-05-21,Standard Class,CUST-00472,Corporate,South,PROD-0082,Furniture,Bookcases,10,504.13,0.0,5041.3,1219.18
ORD-004283,2023-03-21,2023-03-24,First Class,CUST-00567,Corporate,Central,PROD-0083,Office Supplies,Binders,3,126.54,0.0,379.62,135.04
ORD-004284,2024-11-30,2024-12-07,First Class,CUST-00880,Home Office,East,PROD-0084,Technology,Machines,4,291.71,0.5,583.42,128.21
ORD-004285,2025-10-22,2025-10-25,Standard Class,CUST-00653,Consumer,South,PROD-0085,Technology,Copiers,7,526.31,0.1,3315.75,76.26
ORD-004286,2025-06-20,2025-06-26,Second Class,CUST-00607,Corporate,East,PROD-0086,Furniture,Tables,5,217.85,0.1,980.33,35.01
ORD-004287,2023-12-24,2023-12-26,Second Class,CUST-00287,Home Office,Central,PROD-0087,Furniture,Tables,3,399.23,0.15,1018.04,332.64
ORD-004288,2024-06-24,2024-06-30,First Class,CUST-00046,Home Office,South,PROD-0088,Technology,Machines,7,849.74,0.0,5948.18,1734.89
ORD-004289,2024-03-08,2024-03-15,First Class,CUST-00525,Corporate,Central,PROD-0089,Technology,Accessories,8,14.55,0.0,116.4,25.85
ORD-004290,2025-01-24,2025-01-29,Standard Class,CUST-00062,Consumer,South,PROD-0090,Office Supplies,Paper,2,685.15,0.0,1370.3,323.23
ORD-004291,2024-01-23,2024-01-25,First Class,CUST-00197,Consumer,Central,PROD-0091,Office Supplies,Art,2,329.59,0.15,560.3,-44.5
ORD-004292,2023-06-03,2023-06-04,First Class,CUST-00400,Consumer,East,PROD-0092,Office Supplies,Art,1,104.69,0.1,94.22,0.79
ORD-004293,2023-06-12,2023-06-16,Standard Class,CUST-00367,Home Office,East,PROD-0093,Technology,Copiers,3,823.54,0.0,2470.62,286.6
ORD-004294,2025-07-20,2025-07-23,Standard Class,CUST-00840,Corporate,South,PROD-0094,Technology,Copiers,7,6.52,0.3,31.95,8.66
ORD-004295,2023-10-25,2023-10-28,Second Class,CUST-00554,Corporate,Central,PROD-0095,Office Supplies,Labels,5,761.54,0.0,3807.7,1440.31
ORD-004296,2026-05-15,2026-05-17,Standard Class,CUST-00702,Home Office,East,PROD-0096,Furniture,Bookcases,5,185.8,0.15,789.65,43.44
ORD-004297,2024-01-14,2024-01-20,Standard Class,CUST-00660,Home Office,East,PROD-0097,Technology,Copiers,10,752.73,0.0,7527.3,1999.21
ORD-004298,2024-11-03,2024-11-05,Standard Class,CUST-00544,Consumer,West,PROD-0098,Furniture,Chairs,3,558.93,0.1,1509.11,5.75
ORD-004299,2023-01-12,2023-01-17,Standard Class,CUST-00271,Consumer,South,PROD-0099,Office Supplies,Binders,9,699.77,0.15,5353.24,-339.0
ORD-004300,2026-02-08,2026-02-15,Standard Class,CUST-00184,Corporate,West,PROD-0100,Office Supplies,Art,2,833.51,0.0,1667.02,245.24
ORD-004301,2024-08-07,2024-08-13,Second Class,CUST-00499,Home Office,Central,PROD-0101,Office Supplies,Labels,3,379.49,0.0,1138.47,80.57
ORD-004302,2025-03-17,2025-03-23,Second Class,CUST-00441,Corporate,East,PROD-0102,Technology,Machines,3,766.28,0.1,2068.96,351.78
ORD-004303,2023-04-12,2023-04-14,First Class,CUST-00134,Corporate,South,PROD-0103,Office Supplies,Storage,11,294.74,0.1,2917.93,601.3
ORD-004304,2023-05-16,2023-05-18,Standard Class,CUST-00682,Home Office,South,PROD-0104,Technology,Copiers,1,543.67,0.0,543.67,-17.3
ORD-004305,2023-01-12,2023-01-19,First Class,CUST-00888,Consumer,West,PROD-0105,Furniture,Furnishings,1,692.88,0.1,623.59,-12.19
ORD-004306,2024-05-23,2024-05-24,Standard Class,CUST-00642,Home Office,South,PROD-0106,Office Supplies,Labels,4,655.32,0.0,2621.28,815.09
ORD-004307,2025-08-18,2025-08-22,Standard Class,CUST-00543,Consumer,Central,PROD-0107,Technology,Phones,9,809.2,0.0,7282.8,2163.84
ORD-004308,2024-04-23,2024-04-28,Second Class,CUST-00448,Corporate,South,PROD-0108,Furniture,Bookcases,5,561.96,0.1,2528.82,-217.28
ORD-004309,2025-08-15,2025-08-21,Standard Class,CUST-00644,Consumer,South,PROD-0109,Furniture,Furnishings,5,252.29,0.0,1261.45,-1.76
ORD-004310,2023-01-12,2023-01-14,Same Day,CUST-00137,Corporate,East,PROD-0110,Technology,Phones,3,301.14,0.1,813.08,139.73
ORD-004311,2023-10-04,2023-10-08,Standard Class,CUST-00211,Home Office,East,PROD-0111,Office Supplies,Labels,7,571.24,0.0,3998.68,221.49
ORD-004312,2023-08-20,2023-08-24,Standard Class,CUST-00794,Consumer,South,PROD-0112,Technology,Accessories,3,351.56,0.1,949.21,377.65
ORD-004313,2023-03-03,2023-03-05,Second Class,CUST-00054,Corporate,South,PROD-0113,Office Supplies,Storage,3,395.25,0.2,948.6,257.94
ORD-004314,2024-09-20,2024-09-25,Second Class,CUST-00218,Corporate,Central,PROD-0114,Technology,Machines,9,441.68,0.2,3180.1,406.57
ORD-004315,2023-04-14,2023-04-20,Standard Class,CUST-00348,Consumer,East,PROD-0115,Furniture,Tables,8,776.62,0.15,5281.02,290.1
ORD-004316,2026-06-26,2026-07-02,First Class,CUST-00455,Home Office,East,PROD-0116,Office Supplies,Labels,3,75.88,0.1,204.88,3.69
ORD-004317,2024-01-06,2024-01-07,Standard Class,CUST-00698,Corporate,Central,PROD-0117,Furniture,Tables,11,412.14,0.0,4533.54,1598.0
ORD-004318,2024-10-10,2024-10-14,Standard Class,CUST-00168,Consumer,Central,PROD-0118,Office Supplies,Paper,5,85.5,0.0,427.5,152.54
ORD-004319,2024-01-17,2024-01-21,First Class,CUST-00590,Home Office,East,PROD-0119,Technology,Accessories,6,157.25,0.0,943.5,12.79
ORD-004320,2026-05-24,2026-05-28,First Class,CUST-00266,Corporate,South,PROD-0120,Furniture,Chairs,5,310.05,0.2,1240.2,366.12
ORD-004321,2025-01-26,2025-01-30,Standard Class,CUST-00076,Corporate,East,PROD-0121,Technology,Accessories,5,657.84,0.0,3289.2,-293.83
ORD-004322,2024-01-20,2024-01-21,First Class,CUST-00080,Home Office,West,PROD-0122,Office Supplies,Labels,4,287.46,0.2,919.87,277.56
ORD-004323,2025-01-26,2025-01-30,Same Day,CUST-00450,Home Office,East,PROD-0123,Technology,Accessories,3,868.28,0.0,2604.84,-51.94
ORD-004324,2026-03-04,2026-03-06,Standard Class,CUST-00054,Consumer,West,PROD-0124,Office Supplies,Binders,4,833.8,0.0,3335.2,699.09
ORD-004325,2023-12-21,2023-12-27,Standard Class,CUST-00374,Home Office,Central,PROD-0125,Technology,Machines,1,695.4,0.0,695.4,144.62
ORD-004326,2025-06-19,2025-06-23,Second Class,CUST-00320,Consumer,East,PROD-0126,Technology,Copiers,6,429.43,0.2,2061.26,653.05
ORD-004327,2026-03-10,2026-03-15,Same Day,CUST-00158,Consumer,Central,PROD-0127,Furniture,Chairs,3,251.06,0.0,753.18,23.07
ORD-004328,2024-04-26,2024-05-03,First Class,CUST-00819,Consumer,South,PROD-0128,Office Supplies,Paper,10,33.66,0.0,336.6,-4.21
ORD-004329,2024-02-02,2024-02-03,Standard Class,CUST-00428,Consumer,West,PROD-0129,Furniture,Chairs,1,367.56,0.15,312.43,118.01
ORD-004330,2023-03-31,2023-04-05,Standard Class,CUST-00006,Corporate,East,PROD-0130,Technology,Accessories,5,455.64,0.0,2278.2,-40.69
ORD-004331,2023-05-27,2023-05-29,Standard Class,CUST-00248,Corporate,Central,PROD-0131,Office Supplies,Art,4,660.2,0.2,2112.64,326.13
ORD-004332,2024-05-19,2024-05-23,Standard Class,CUST-00330,Consumer,South,PROD-0132,Technology,Machines,7,887.8,0.0,6214.6,1006.48
ORD-004333,2026-06-13,2026-06-18,Same Day,CUST-00897,Consumer,South,PROD-0133,Furniture,Tables,11,499.13,0.1,4941.39,1353.81
ORD-004334,2023-09-13,2023-09-17,Standard Class,CUST-00555,Consumer,South,PROD-0134,Technology,Phones,8,320.78,0.1,2309.62,787.64
ORD-004335,2023-08-22,2023-08-29,Standard Class,CUST-00556,Consumer,East,PROD-0135,Office Supplies,Labels,5,840.95,0.2,3363.8,-74.3
ORD-004336,2024-03-08,2024-03-15,Same Day,CUST-00717,Consumer,Central,PROD-0136,Office Supplies,Art,6,386.38,0.1,2086.45,163.88
ORD-004337,2023-06-10,2023-06-16,First Class,CUST-00759,Corporate,West,PROD-0137,Office Supplies,Paper,11,51.03,0.1,505.2,198.77
ORD-004338,2024-06-06,2024-06-12,Standard Class,CUST-00111,Corporate,South,PROD-0138,Technology,Phones,1,745.13,0.15,633.36,-28.07
ORD-004339,2025-03-11,2025-03-12,Standard Class,CUST-00800,Corporate,East,PROD-0139,Office Supplies,Art,3,577.18,0.0,1731.54,-11.42
ORD-004340,2026-05-20,2026-05-25,First Class,CUST-00497,Corporate,Central,PROD-0140,Office Supplies,Binders,2,760.74,0.0,1521.48,-53.16
ORD-004341,2025-09-21,2025-09-27,Second Class,CUST-00594,Home Office,East,PROD-0141,Technology,Accessories,11,150.04,0.0,1650.44,262.83
ORD-004342,2025-01-23,2025-01-29,First Class,CUST-00504,Corporate,South,PROD-0142,Office Supplies,Labels,8,534.0,0.0,4272.0,131.53
ORD-004343,2024-06-07,2024-06-12,Standard Class,CUST-00193,Home Office,West,PROD-0143,Office Supplies,Art,4,530.13,0.2,1696.42,105.43
ORD-004344,2023-09-29,2023-09-30,Standard Class,CUST-00799,Corporate,West,PROD-0144,Office Supplies,Art,4,425.65,0.15,1447.21,-71.74
ORD-004345,2024-06-10,2024-06-11,Standard Class,CUST-00828,Consumer,West,PROD-0145,Office Supplies,Storage,8,651.21,0.0,5209.68,1808.48
ORD-004346,2024-02-22,2024-02-24,Standard Class,CUST-00440,Home Office,East,PROD-0146,Office Supplies,Paper,6,879.1,0.1,4747.14,713.19
ORD-004347,2025-09-16,2025-09-17,Standard Class,CUST-00715,Home Office,West,PROD-0147,Technology,Phones,1,378.27,0.0,378.27,10.43
ORD-004348,2024-03-31,2024-04-05,First Class,CUST-00399,Corporate,East,PROD-0148,Office Supplies,Art,4,182.14,0.0,728.56,179.55
ORD-004349,2024-10-14,2024-10-19,Standard Class,CUST-00044,Corporate,East,PROD-0149,Furniture,Furnishings,3,893.69,0.15,2278.91,-197.35
ORD-004350,2025-06-02,2025-06-06,Standard Class,CUST-00171,Consumer,East,PROD-0150,Office Supplies,Binders,9,676.48,0.2,4870.66,27.2
ORD-004351,2023-11-16,2023-11-22,Standard Class,CUST-00234,Consumer,East,PROD-0151,Technology,Phones,5,636.83,0.0,3184.15,-240.51
ORD-004352,2025-06-26,2025-06-29,First Class,CUST-00687,Consumer,West,PROD-0152,Office Supplies,Labels,2,373.47,0.0,746.94,-61.69
ORD-004353,2023-08-01,2023-08-02,Standard Class,CUST-00045,Home Office,Central,PROD-0153,Furniture,Tables,5,421.89,0.0,2109.45,-121.03
ORD-004354,2024-05-21,2024-05-24,Standard Class,CUST-00290,Corporate,West,PROD-0154,Office Supplies,Paper,2,277.74,0.0,555.48,53.69
ORD-004355,2024-08-06,2024-08-10,Standard Class,CUST-00861,Corporate,Central,PROD-0155,Furniture,Bookcases,11,503.48,0.2,4430.62,819.85
ORD-004356,2025-04-22,2025-04-27,Standard Class,CUST-00036,Consumer,Central,PROD-0156,Technology,Phones,1,726.39,0.0,726.39,159.1
ORD-004357,2024-04-25,2024-05-02,Second Class,CUST-00646,Consumer,West,PROD-0157,Technology,Machines,9,473.22,0.1,3833.08,407.78
ORD-004358,2023-02-10,2023-02-16,Second Class,CUST-00138,Corporate,South,PROD-0158,Office Supplies,Art,10,143.19,0.0,1431.9,10.73
ORD-004359,2026-03-15,2026-03-17,First Class,CUST-00089,Home Office,Central,PROD-0159,Furniture,Chairs,9,809.56,0.0,7286.04,96.06
ORD-004360,2026-03-30,2026-04-02,Standard Class,CUST-00601,Consumer,Central,PROD-0160,Office Supplies,Paper,1,235.21,0.0,235.21,27.21
ORD-004361,2024-06-13,2024-06-20,Standard Class,CUST-00183,Corporate,East,PROD-0161,Office Supplies,Storage,3,333.97,0.0,1001.91,186.1
ORD-004362,2025-01-07,2025-01-12,Standard Class,CUST-00404,Consumer,South,PROD-0162,Furniture,Chairs,7,35.54,0.3,174.15,39.75
ORD-004363,2025-05-21,2025-05-28,Second Class,CUST-00474,Consumer,Central,PROD-0163,Office Supplies,Storage,11,834.57,0.2,7344.22,2318.58
ORD-004364,2024-12-03,2024-12-05,First Class,CUST-00166,Home Office,West,PROD-0164,Furniture,Bookcases,1,57.96,0.2,46.37,13.16
ORD-004365,2024-08-20,2024-08-25,Same Day,CUST-00220,Corporate,Central,PROD-0165,Office Supplies,Binders,9,54.46,0.0,490.14,112.03
ORD-004366,2023-06-29,2023-07-05,First Class,CUST-00609,Corporate,Central,PROD-0166,Furniture,Furnishings,6,139.69,0.1,754.33,191.94
ORD-004367,2023-07-08,2023-07-11,Standard Class,CUST-00384,Corporate,West,PROD-0167,Office Supplies,Binders,1,430.81,0.1,387.73,92.62
ORD-004368,2023-02-15,2023-02-19,Standard Class,CUST-00575,Consumer,Central,PROD-0168,Office Supplies,Art,10,684.23,0.0,6842.3,-156.3
ORD-004369,2025-09-22,2025-09-25,Standard Class,CUST-00176,Corporate,West,PROD-0169,Furniture,Chairs,10,170.25,0.15,1447.12,375.96
ORD-004370,2026-01-27,2026-01-28,Second Class,CUST-00684,Consumer,South,PROD-0170,Technology,Machines,5,338.55,0.0,1692.75,141.18
ORD-004371,2024-06-28,2024-07-02,Standard Class,CUST-00887,Consumer,East,PROD-0171,Office Supplies,Labels,9,211.72,0.15,1619.66,151.8
ORD-004372,2024-06-05,2024-06-07,Second Class,CUST-00506,Consumer,East,PROD-0172,Furniture,Chairs,5,59.24,0.0,296.2,57.0
ORD-004373,2025-04-27,2025-04-30,Standard Class,CUST-00380,Consumer,Central,PROD-0173,Office Supplies,Binders,10,570.7,0.1,5136.3,1681.23
ORD-004374,2024-06-27,2024-07-04,Second Class,CUST-00783,Consumer,South,PROD-0174,Office Supplies,Art,7,258.84,0.1,1630.69,126.09
ORD-004375,2026-05-30,2026-06-05,Same Day,CUST-00209,Corporate,West,PROD-0175,Technology,Accessories,6,198.1,0.3,832.02,174.65
ORD-004376,2024-10-13,2024-10-15,Standard Class,CUST-00203,Consumer,Central,PROD-0176,Office Supplies,Binders,8,526.14,0.0,4209.12,775.0
ORD-004377,2023-05-17,2023-05-24,First Class,CUST-00138,Corporate,West,PROD-0177,Furniture,Tables,1,510.63,0.0,510.63,92.78
ORD-004378,2023-08-13,2023-08-14,First Class,CUST-00797,Home Office,Central,PROD-0178,Office Supplies,Storage,11,376.24,0.2,3310.91,77.62
ORD-004379,2023-10-30,2023-11-03,Second Class,CUST-00480,Consumer,South,PROD-0179,Office Supplies,Binders,7,782.86,0.0,5480.02,593.53
ORD-004380,2023-07-11,2023-07-12,Standard Class,CUST-00469,Corporate,West,PROD-0180,Office Supplies,Labels,10,416.45,0.15,3539.82,-158.87
ORD-004381,2023-12-20,2023-12-23,Standard Class,CUST-00844,Consumer,West,PROD-0181,Office Supplies,Storage,8,522.22,0.0,4177.76,784.51
ORD-004382,2025-12-26,2025-12-29,First Class,CUST-00717,Home Office,West,PROD-0182,Technology,Machines,5,36.97,0.0,184.85,-7.1
ORD-004383,2024-04-03,2024-04-04,Standard Class,CUST-00774,Consumer,Central,PROD-0183,Office Supplies,Art,10,703.06,0.0,7030.6,2497.95
ORD-004384,2025-08-30,2025-08-31,Standard Class,CUST-00079,Consumer,East,PROD-0184,Technology,Phones,5,548.16,0.0,2740.8,405.44
ORD-004385,2024-12-13,2024-12-20,Standard Class,CUST-00153,Home Office,East,PROD-0185,Furniture,Bookcases,9,439.29,0.1,3558.25,1384.06
ORD-004386,2025-12-22,2025-12-27,First Class,CUST-00247,Corporate,West,PROD-0186,Office Supplies,Binders,6,239.86,0.0,1439.16,65.52
ORD-004387,2024-08-27,2024-08-30,Standard Class,CUST-00625,Consumer,Central,PROD-0187,Technology,Phones,8,674.08,0.0,5392.64,2143.87
ORD-004388,2023-07-27,2023-07-31,Second Class,CUST-00419,Consumer,South,PROD-0188,Office Supplies,Storage,8,860.26,0.0,6882.08,2320.83
ORD-004389,2026-01-10,2026-01-15,Standard Class,CUST-00162,Consumer,South,PROD-0189,Office Supplies,Art,5,568.45,0.0,2842.25,320.34
ORD-004390,2026-01-25,2026-01-30,Second Class,CUST-00462,Consumer,East,PROD-0190,Technology,Machines,8,225.62,0.0,1804.96,688.89
ORD-004391,2024-03-16,2024-03-21,Second Class,CUST-00186,Consumer,South,PROD-0191,Office Supplies,Labels,2,308.06,0.1,554.51,187.8
ORD-004392,2025-10-11,2025-10-12,Standard Class,CUST-00280,Corporate,East,PROD-0192,Technology,Phones,6,177.5,0.0,1065.0,297.08
ORD-004393,2025-08-10,2025-08-16,Standard Class,CUST-00093,Consumer,West,PROD-0193,Office Supplies,Art,3,878.19,0.0,2634.57,857.65
ORD-004394,2025-04-09,2025-04-11,Second Class,CUST-00376,Corporate,South,PROD-0194,Technology,Accessories,11,416.04,0.0,4576.44,834.89
ORD-004395,2024-02-08,2024-02-10,Standard Class,CUST-00011,Consumer,South,PROD-0195,Technology,Machines,2,513.67,0.0,1027.34,55.3
ORD-004396,2023-02-23,2023-02-28,Standard Class,CUST-00585,Home Office,Central,PROD-0196,Technology,Accessories,11,67.76,0.0,745.36,259.14
ORD-004397,2024-10-06,2024-10-08,Standard Class,CUST-00649,Consumer,Central,PROD-0197,Technology,Copiers,10,642.18,0.0,6421.8,967.82
ORD-004398,2023-09-13,2023-09-14,Standard Class,CUST-00800,Consumer,South,PROD-0198,Furniture,Bookcases,6,355.37,0.0,2132.22,-15.64
ORD-004399,2024-08-11,2024-08-16,First Class,CUST-00760,Corporate,West,PROD-0199,Office Supplies,Storage,9,45.41,0.0,408.69,86.0
ORD-004400,2023-03-05,2023-03-09,Standard Class,CUST-00525,Consumer,East,PROD-0200,Technology,Copiers,2,566.73,0.15,963.44,306.89
ORD-004401,2023-06-10,2023-06-12,Standard Class,CUST-00838,Home Office,West,PROD-0201,Technology,Copiers,9,561.56,0.3,3537.83,1368.54
ORD-004402,2023-07-21,2023-07-26,Standard Class,CUST-00359,Home Office,West,PROD-0202,Office Supplies,Binders,4,143.31,0.0,573.24,195.38
ORD-004403,2023-03-17,2023-03-23,Standard Class,CUST-00256,Home Office,South,PROD-0203,Furniture,Tables,2,815.74,0.1,1468.33,545.63
ORD-004404,2024-06-18,2024-06-19,Standard Class,CUST-00040,Corporate,Central,PROD-0204,Technology,Phones,7,70.67,0.2,395.75,56.85
ORD-004405,2023-02-04,2023-02-11,Standard Class,CUST-00196,Consumer,Central,PROD-0205,Technology,Phones,1,352.43,0.2,281.94,81.38
ORD-004406,2025-05-20,2025-05-25,Same Day,CUST-00639,Consumer,West,PROD-0206,Office Supplies,Labels,10,301.7,0.3,2111.9,105.45
ORD-004407,2023-06-28,2023-07-05,Standard Class,CUST-00337,Consumer,East,PROD-0207,Office Supplies,Labels,5,498.84,0.0,2494.2,722.59
ORD-004408,2025-10-29,2025-11-03,Standard Class,CUST-00322,Corporate,South,PROD-0208,Office Supplies,Labels,7,569.2,0.1,3585.96,1363.74
ORD-004409,2026-03-27,2026-03-30,Second Class,CUST-00703,Home Office,East,PROD-0209,Office Supplies,Paper,1,871.54,0.3,610.08,-36.75
ORD-004410,2025-06-10,2025-06-17,Second Class,CUST-00602,Corporate,South,PROD-0210,Furniture,Tables,5,649.35,0.0,3246.75,-80.77
ORD-004411,2024-03-04,2024-03-07,Standard Class,CUST-00610,Consumer,Central,PROD-0211,Furniture,Furnishings,8,218.68,0.1,1574.5,554.98
ORD-004412,2023-08-01,2023-08-04,Standard Class,CUST-00398,Corporate,Central,PROD-0212,Office Supplies,Paper,10,123.76,0.0,1237.6,160.99
ORD-004413,2023-03-28,2023-04-04,First Class,CUST-00121,Consumer,South,PROD-0213,Furniture,Furnishings,1,394.62,0.0,394.62,34.2
ORD-004414,2025-03-27,2025-04-02,Standard Class,CUST-00194,Corporate,Central,PROD-0214,Office Supplies,Paper,1,791.81,0.15,673.04,165.48
ORD-004415,2026-04-02,2026-04-09,Second Class,CUST-00031,Corporate,East,PROD-0215,Office Supplies,Labels,11,536.25,0.0,5898.75,2133.48
ORD-004416,2026-03-08,2026-03-11,Standard Class,CUST-00021,Corporate,Central,PROD-0216,Furniture,Chairs,11,895.79,0.1,8868.32,-559.31
ORD-004417,2024-01-03,2024-01-08,Standard Class,CUST-00591,Home Office,South,PROD-0217,Office Supplies,Storage,1,475.77,0.15,404.4,13.81
ORD-004418,2023-05-30,2023-06-02,Second Class,CUST-00566,Corporate,Central,PROD-0218,Office Supplies,Paper,7,435.26,0.0,3046.82,-39.32
ORD-004419,2026-06-06,2026-06-07,Standard Class,CUST-00639,Home Office,Central,PROD-0219,Furniture,Furnishings,3,624.8,0.0,1874.4,220.9
ORD-004420,2026-04-30,2026-05-07,Standard Class,CUST-00408,Home Office,West,PROD-0220,Office Supplies,Labels,9,781.89,0.0,7037.01,1835.89
ORD-004421,2023-01-21,2023-01-28,First Class,CUST-00373,Consumer,South,PROD-0221,Office Supplies,Labels,1,184.9,0.0,184.9,46.63
ORD-004422,2024-04-30,2024-05-06,Standard Class,CUST-00028,Consumer,East,PROD-0222,Technology,Copiers,5,754.48,0.15,3206.54,168.21
ORD-004423,2023-02-20,2023-02-25,First Class,CUST-00611,Consumer,Central,PROD-0223,Furniture,Tables,9,207.62,0.0,1868.58,-11.7
ORD-004424,2024-01-11,2024-01-18,Standard Class,CUST-00302,Corporate,East,PROD-0224,Technology,Accessories,4,778.52,0.1,2802.67,298.33
ORD-004425,2023-12-25,2023-12-31,Standard Class,CUST-00341,Home Office,East,PROD-0225,Technology,Accessories,7,41.05,0.1,258.61,-6.22
ORD-004426,2023-04-15,2023-04-16,Standard Class,CUST-00850,Consumer,Central,PROD-0226,Furniture,Chairs,4,818.17,0.0,3272.68,-104.67
ORD-004427,2025-07-15,2025-07-19,Standard Class,CUST-00066,Consumer,East,PROD-0227,Technology,Copiers,5,135.12,0.0,675.6,246.73
ORD-004428,2025-11-10,2025-11-13,Standard Class,CUST-00126,Corporate,South,PROD-0228,Office Supplies,Labels,1,789.33,0.0,789.33,220.86
ORD-004429,2024-11-30,2024-12-05,First Class,CUST-00728,Corporate,South,PROD-0229,Furniture,Furnishings,2,745.48,0.0,1490.96,184.09
ORD-004430,2023-04-27,2023-04-29,Same Day,CUST-00839,Corporate,Central,PROD-0230,Furniture,Bookcases,6,606.19,0.3,2546.0,224.21
ORD-004431,2026-02-04,2026-02-10,Standard Class,CUST-00426,Consumer,East,PROD-0231,Furniture,Tables,1,350.48,0.0,350.48,105.02
ORD-004432,2025-09-19,2025-09-23,Standard Class,CUST-00304,Corporate,West,PROD-0232,Furniture,Bookcases,11,272.59,0.1,2698.64,683.41
ORD-004433,2026-06-19,2026-06-20,First Class,CUST-00837,Corporate,Central,PROD-0233,Technology,Machines,1,395.95,0.0,395.95,-33.89
ORD-004434,2024-07-28,2024-08-03,Second Class,CUST-00731,Consumer,Central,PROD-0234,Office Supplies,Storage,10,499.86,0.2,3998.88,-168.18
ORD-004435,2023-10-29,2023-11-05,First Class,CUST-00887,Consumer,Central,PROD-0235,Furniture,Bookcases,7,409.92,0.15,2439.02,-132.76
ORD-004436,2025-05-08,2025-05-10,Standard Class,CUST-00335,Corporate,West,PROD-0236,Office Supplies,Binders,5,652.21,0.0,3261.05,397.04
ORD-004437,2023-07-16,2023-07-23,Standard Class,CUST-00148,Corporate,East,PROD-0237,Office Supplies,Paper,11,598.03,0.0,6578.33,2192.18
ORD-004438,2026-04-01,2026-04-05,Same Day,CUST-00769,Consumer,East,PROD-0238,Office Supplies,Labels,9,748.72,0.1,6064.63,-558.51
